Question ID,Fold,Answer,Category,Text
3094606491,test,Darwinian evolution,Social_Science:Other,"11. This theory inspired a book that coined the phrase ""cake of custom,"" by Walter Bagehot (""BADGE-it""). An interpretation of this theory was refuted in a book about ""a factor in"" its central process by the author of The Conquest of Bread, Peter Kropotkin (""kro-POT-kin""). Henri Bergson modified this theory, positing an élan vital. This theory inspired the first description of (*) correlation and regression to the mean by the founder of psychometrics, Francis Galton. This theory was combined with genetics in the modern synthesis. This theory influenced the book Social Statics by Herbert Spencer, who coined the phrase ""survival of the fittest."" For 10 points, what theory was applied to politics by eugenicists and social Darwinists? ANSWER: Darwinian evolution [or evolution by natural selection; accept social Darwinism until read; accept Mutual Aid: A Factor in Evolution; accept Creative Evolution; prompt on eugenics by asking ""what theory is that based on?""] <Forrest Weintraub, Social Science - Other> ~30228~ <Editor: Joseph Chambers>"
624026373,test,buckminsterfullerene,Science:Chemistry,"12. An ionized state of this molecule is the only confirmed carrier of diffuse interstellar bands. In 1999, Markus Arndt et al. showed that this molecule exhibits wave-particle duality. This molecule's 6-6 (""six six"") bonds resemble single bonds, while its 6-5 (""six five"") bonds resemble double bonds. This black solid forms a purple solution in aromatic solvents. Curl, Kroto, and Smalley discovered this molecule using laser evaporation of (*) graphite. This molecule names a class of allotropes that includes nanotubes. This molecule's pentagonal and hexagonal rings combine to form a truncated icosahedron, leading it to be named after the architect who popularized the geodesic dome. For 10 points, name this soccer-ball-shaped allotrope of carbon. ANSWER: buckminsterfullerene [accept buckyballs; accept endohedral buckminsterfullerene; accept C60; prompt on fullerene; prompt on endohedral fullerene] <Forrest Weintraub, Science - Chemistry> ~30589~ <Editor: June Yin>"
3553678503,test,water ferries,Geography:United_States,"13. The years-long closure of one of these systems named for Elijah V. White has hurt the economy of Poolesville, Maryland. A hand-cranked chain device is still used in one of these systems that serves Mount Baldhead Park in Saugatuck, Michigan. One of these systems called the AMHS that serves the Inside Passage town of Hoonah extends as far south as Bellingham, Washington. Another of these systems connects Woods Hole to the vacation town of (*) Vineyard Haven. One of these systems that is serviced by Whitehall Terminal near The Battery is how Cornelius Vanderbilt earned the nickname ""Commodore"" and offers a low-cost way to see the Statue of Liberty. For 10 points, what type of system connects Manhattan with Staten Island? ANSWER: water ferries [accept water taxis; accept car ferries or vehicle ferries; prompt on boat or steamboat or steamship or water transport systems or public transit] <Michael Bentley, Geography - United States> ~30075~ <Editor: Michael Bentley>"
243963352,test,Samsa family,Literature:European,"14. A woman from this family insists that her son stays in most evenings, variously looking at train timetables or using his fretsaw, when confronted by his employer. One member of this family eats a hardened white sauce with cheese and partly rotted vegetables. At the end of the work in which they appear, three members of this family consider moving into a smaller apartment as they ride in a (*) tram. After his son chases him round a room, the patriarch of this family throws apples at him until one lodges in his back. A member of this family called Grete (""GRAY-tuh"") cares for another member of this family who turns into a ""monstrous vermin."" For 10 points, Franz Kafka's The Metamorphosis features what family, which includes Gregor? ANSWER: Samsa family [or the Samsas; accept Gregor Samsa or Grete Samsa or Mr. Samsa or Mrs. Samsa] <Joseph Chambers, Literature - European - Short Fiction> ~30303~ <Editor: Joseph Krol>"
1901067934,test,Chile,History:World,"15. A 2006 historical novel recounts Inés Suárez defending this modern-day country's capital. After the Disaster of Curalaba, colonizers of this country gradually abandoned settlements in the Destruction of the Seven Cities. Natives razed this country's modern capital to the ground to resist the wars of Pedro de Valdivia. Colonial rule of this country was resisted at the Battle of Maipu and Battle of (*) Chacabuco and fought by Bernardo O'Higgins. As a colony, this country was Spain's leading supplier of saltpeter. In the 1800s, this country and its eastern neighbor led southern conquests targeting the Mapuche. Colonists first settled this country's port of Valparaíso. For 10 points, name this country led from Santiago. ANSWER: Chile [or Republic of Chile or República de Chile] <Rohan Kher, History - World - Latin American> ~30310~ <Editor: Noah Sheidlower>"
1209065427,test,The God of Small Things,Literature:World_and_Miscellaneous,"16. The brief marriage between this novel's author and an architecture school classmate may have inspired its description of a character's failed marriage to Larry McCaslin. In this novel, the observation ""it is best to be prepared"" is one of ""Two Thoughts"" sealed in a jam container. A metaphor used by the Rhodes Scholar Chacko in this novel leads its narrator to refer to an abandoned hut as the (*) History House. During a screening of The Sound of Music, a character in this novel is molested in a cinema by the Orangedrink Lemondrink Man. This novel's ""Love Laws"" are broken when Ammu falls in love with Velutha (""VEL-oo-tuh""), a Dalit. For 10 points, name this debut novel by Arundhati (""uh-ROON-duh-tee"") Roy whose protagonists are the twins Estha and Rahel. ANSWER: The God of Small Things <Aum Mundhe, Literature - World and Miscellaneous> ~30229~ <Editor: Jim Fan>"
3710378899,test,Louis Armstrong,Fine_Arts:Jazz,"17. Ken Burns's Jazz promoted this musician's dubious claim to have met Bix Beiderbecke on a steamboat. Okeh Records published a recording on which this musician legendarily dropped his lyric sheet. Gunther Schuller called this musician ""The First Great Soloist"" for shifting the focus of jazz from collective to individual improvisation, as shown by his cadenza at the start of his mentor (*) King Oliver's song ""West End Blues."" This artist wishes ""It's so nice to have you back"" in the title song of his album Hello, Dolly! This musician's ""Hot Seven"" recorded ""Potato Head Blues,"" and his ""Hot Five"" recorded ""Heebie Jeebies."" For 10 points, scat singing was pioneered by what New Orleans-born trumpeter nicknamed Satchmo?  ANSWER: Louis Armstrong [accept Satchmo until read] <Forrest Weintraub, Fine Arts - Jazz> ~30299~ <Editor: Ganon Evans>"
2141701101,test,cannabis,RMP:Other_Religion,"18. Scriptures like Revelation 22:2 are used to associate this substance with the Tree of Life by the Church of the Universe. Members of an International Church of this substance founded in Denver call themselves Elevationists and emphasize living by the Golden Rule. One religion’s nyabinghi (""nyah-BIN-ghee"") sessions and ""reasoning"" sessions involve practitioners using this substance. To strengthen their ""livity,"" members of (*) ""mansions"" like the Bobo Ashanti use this substance. Despite prohibiting drugs, the mostly vegan I-tal diet allows the use of this substance by practitioners who drink it for wisdom as a gift from Jah. For 10 points, name this plant that dreadlock-wearing practitioners of Rastafarianism call ""ganja."" ANSWER: cannabis [accept marijuana or weed or other equivalent terms; accept ganja until read] <Sinecio Morales, RMP - Other Religion> ~30608~ <Editor: Sinecio Morales>"
3658505767,test,Feynman diagrams (The lead-in describes Julian Schwinger.),Science:Physics,"19. A scientist who banned these objects from his classes described them as ""Like the silicon chips ... bringing computation to the masses."" Freeman Dyson helped popularize these objects, which are equivalent to his namesake perturbative series. Infrared or ultraviolet divergences arise when these objects are ""one-loop."" Namesake ""rules"" are used to translate these objects into transition (*) amplitudes. Virtual photons are wavy lines in these objects, whose straight lines and vertices represent propagators and interactions. Arrows show antiparticles traveling backwards in time in these objects. For 10 points, name these graph-like illustrations pioneered by a much-mythologized Caltech physicist. ANSWER: Feynman diagrams [prompt on diagrams] (The lead-in describes Julian Schwinger.) <Forrest Weintraub, Science - Physics> ~30055~ <Editor: David Bass>"
2403901457,test,Roman Egypt,History:European,"20. Vulcacius Gallicanus (""wool-KAH-kee-us gall-ih-KAH-nus"") wrote a biography of a ruler of this region to whom Herodes Atticus sent a one-word letter translating to ""you are insane"" after a rebellion. That rebellion was started in this region by Avidius Cassius, who thought Marcus Aurelius had died. During a battle against a monarch from this region, the winning side, aided by Lucius Arruntius, used its Liburnian ships to outmaneuver the loser's (*) quinqueremes. Octavian ordered the death of a ruler of this region named Caesarion, whose name appeared in a ""Donation."" The last of three triumphs in 29 BC celebrated the conquest of this region by Augustus after the Battle of Actium. For 10 points, Mark Antony died in what region where Cleopatra ruled? ANSWER: Roman Egypt [or Aegyptus; prompt on Roman Africa; prompt on North Africa or the Nile; reject ""Libya"" or ""Roman Libya""] <Abhinav Rachakonda, History - European - Classical> ~29604~ <Editor: Noah Sheidlower>"
2468926519,test,proletariat,RMP:Philosophy,"21. This group is characterized as being forced to go beyond its ""immediacy"" in a chapter titled ""The Standpoint of [it]."" The importance of a part of this group often characterized as unthinking ""social scum"" is argued for in a 1961 book beginning with the section ""On Violence."" That part of this group is named for the word ""ragged."" The Paris Commune is often used as an example of transitory periods described in Critique of the Gotha Program called the (*) ""dictatorship of [this group]."" Part of this group given the prefix ""lumpen-"" is devoid of class consciousness. This group operates, but does not own, the means of production. For 10 points, name this Marxist industrial working class contrasted with the bourgeoisie. ANSWER: proletariat [accept proles; accept lumpenproletariat; accept dictatorship of the proletariat; accept ""The Standpoint of the Proletariat""; prompt on descriptions of a working class or lower class by asking ""what specific term is used to refer to this?""] <Aum Mundhe, RMP - Philosophy> ~29533~ <Editor: Aum Mundhe> NSC 2025 - Round 07 - Bonuses"
3601054448,test,electronegativity,Science:Chemistry,"1. Answer the following about periodic table trends, for 10 points each. [10e] This dimensionless quantity tends to increase from left to right across the table. Fluorine has a value of 3.98 for this quantity on the Pauling scale. ANSWER: electronegativity [prompt on chi] [10m] This quantity, which also increases left-to-right, equals the energy released in the formation of a given element’s minus-one anion. Mulliken electronegativity equals the average of this quantity and ionization energy. ANSWER: electron affinity [accept E-sub-ea] [10h] This quantity, which tends to decrease down a group, equals approximately half the difference between ionization energy and electron affinity. Ralph Pearson developed a theory where small, highly charged species have high values of this quantity. ANSWER: chemical hardness [accept Pearson's absolute hardness; prompt on eta] <Geoffrey Wu, Science - Chemistry> ~25553~ <Editor: June Yin>"
3739853972,test,Ti-Jean,Literature:World_and_Miscellaneous,"2. In a play, the Bolom promises to make this character and his brothers rich if they complete his challenge. For 10 points each: [10h] Name this character created by Derek Walcott, whose brothers are eaten after being provoked by the Planter. Unlike his brothers, the Frog helps this character because he doesn't insult him. ANSWER: Ti-Jean [accept Ti-Jean and His Brothers] [10e] In Ti-Jean and His Brothers, the Old Man and the Planter are actually this figure in disguise. This figure partly titles a Washington Irving story about the greedy Tom Walker. ANSWER: the Devil [accept Satan or Lucifer; accept ""The Devil and Tom Walker""] [10m] In another Walcott play, Makak has one of these titular experiences after being thrown in a jail cell by Corporal Lestrade. In a play by a different author, Nick Bottom has one of these titular experiences that punningly has no bottom. ANSWER: dream [accept Dream on Monkey Mountain; accept A Midsummer’s Night Dream; accept Bottom’s Dream] <Kevin Wang, Literature - World and Miscellaneous> ~25402~ <Editor: Jim Fan>"
765613760,test,Ireland,Current_Events:World,"3. American ""soccer moms"" are not the only symbolically important demographic in world politics. For 10 points each: [10h] This country's ""tiger"" economy of the 2000s was exemplified by ""Breakfast Roll Man."" In the 2010s, taxes on royalty payments from multinationals like ASI greatly inflated this country's GDP. ANSWER: Ireland [or Republic of Ireland] [10e] This politician insulted Southern Europeans by comparing them with the idealized ""schwäbische Hausfrau"" (""SHVAY-bish-uh HOUSE-frow""). In 2021, Olaf Scholz succeeded this long-serving German chancellor. ANSWER: Angela Merkel [or Angela Dorothea Merkel; or Angela Kasner] [10m] This politician frequently contrasts ""Henk and Ingrid"" with their immigrant counterparts, ""Mohammed and Fatima."" This man leads the Netherlands' Party for Freedom. ANSWER: Geert Wilders (""heert VILL-ders"") <Michael Bentley, Current Events - World> ~24927~ <Editor: Michael Bentley>"
1109936016,test,efficient markets hypothesis,Social_Science:Economics,"4. The no-trade theorem strengthens the assumptions of this hypothesis. For 10 points each: [10h] Name this hypothesis with weak, strong, and semi-strong forms described by Eugene Fama. This hypothesis predicts that it’s impossible to reliably beat the market, and that asset prices follow a random walk. ANSWER: efficient markets hypothesis [or EMH] [10m] Alongside Amos Tversky, this behavioral economist developed prospect theory, which challenges the EMH. This author of Thinking, Fast and Slow emphasized loss aversion and other economic biases. ANSWER: Daniel Kahneman [10e] The EMH is most often applied to the market for these instruments, which represent equity in a company. Bonds and these securities comprise the bulk of most mutual funds. ANSWER: stocks [accept shares; prompt on equities] <Joseph Chambers, Social Science - Economics> ~25559~ <Editor: Joseph Chambers>"
946802196,test,Danish flag,History:European,"5. To flout a Prussian ban on this flag, farmers bred a so-called ""protest pig"" whose coloration was meant to resemble it. For 10 points each: [10m] Name this national flag. After a prayer by Archbishop Anders Sunesen, this flag supposedly fell from the sky during the 1219 Battle of Lyndanisse (""lin-duh-NISS-uh""). ANSWER: Danish flag [or flag of Denmark; or Dannebrog] [10e] Lyndanisse evolved into Tallinn, where the Danish-built Toompea Castle houses the parliament of this country. ANSWER: Estonia [or Republic of Estonia; or Eesti Vabariik] [10h] The second Danish king of this name won the Battle of Lyndanisse. The fourth king of this name sold Estonia to the Teutonic Order and signed the Treaty of Stralsund after losing a war to the Hanseatic League. ANSWER: Valdemar [or Valdemar II; or Valdemar the Victorious; or Valdemar IV Atterdag; or Valdemar Christoffersen; accept Waldemar; reject ""Vladimir""] <Cooper Roh, History - European - Middle Ages> ~24694~ <Editor: Noah Sheidlower>"
270631663,test,Shinto,RMP:East_Asian_Religion,"6. Fukagawa, Sannō, and Kanda Matsuri are the three central festivals of this religion. For 10 points each: [10e] Name this kami-venerating religion from Japan whose shrines are marked by red torii gates. ANSWER: Shinto [or Shintoism] [10h] This festival, one of the five seasonal matsuri known as gosekku, is held on March 3 and involves creating tiered platforms covered with red carpet on which namesake ornamental dolls are displayed. ANSWER: Hinamatsuri [accept Girls' Day; prompt on Doll's Day] [10m] Doburoku Matsuri involves offering this substance to the gods. When it is sanctified, doburoku becomes a more honored type of this drink called omiki that is only fit for religious offerings or rituals. ANSWER: saké [or saki; accept Japanese rice wine; prompt on alcohol or alcoholic drinks or beverages; reject other specific alcoholic drinks like ""beer"" or ""wine""] <Sinecio Morales, RMP - East Asian Religion> ~25556~ <Editor: Sinecio Morales>"
2007711391,test,angels,Literature:European,"7. The speaker of one poem imagines ""that some day, emerging at last from the terrifying vision, I may burst into jubilant praise"" to these figures. For 10 points each: [10h] In another poem published in 1923, the speaker asks ""where are the days of Tobias"" following an opening line about what figures? ANSWER: angels [or Engel or Engels] [10m] Both of those poems are from this 10-poem collection, whose second poem opens ""Every angel is terrible"" in Stephen Spender and J. B. Leishman's translation from German. ANSWER: Duino Elegies [or Duineser Elegien] [10e] This Austrian poet of the Duino Elegies had earlier written of a creature moving in ""circles"" in his poem ""The Panther."" ANSWER: Rainer Maria Rilke (""RYE-nur mah-REE-uh RIL-kuh"") [or René Karl Wilhelm Johann Josef Maria Rilke] <Tim Morrison, Literature - European - Poetry> ~11940~ <Editor: Joseph Krol>"
2132654253,test,E equals m c squared,Science:Physics,"8. The common statement of this equation omits gamma, so it only applies to non-relativistic objects. For 10 points each: [10e] Give this simple equation that summarizes Einstein's statement of mass–energy equivalence. ANSWER: E equals m c squared [or E equals gamma m c squared; or energy equals mass times the speed of light squared] [10m] Gamma is this quantity that serves as a coefficient describing how relativistic effects scale physical quantities. This quantity equals one minus v-squared-over-c-squared, all to the negative-one-half power. ANSWER: Lorentz factor [or gamma factor] [10h] At low speeds, the Lorentz factor can be binomially expanded into a MacLaurin series that starts with one plus this term, which is the classical kinetic energy term. Give your answer in terms of beta, which equals v-over-c. You have ten seconds. ANSWER: one-half-beta-squared [accept clear equivalents, like square of beta all over two] <Forrest Weintraub, Science - Physics> ~24979~ <Editor: David Bass>"
1373368371,test,"rock, paper, scissors",History:World,"9. Despite the decline of sansukumi-ken games following World War II, this game lived on in the West. For 10 points each: [10e] Name this game where two players would choose a hand gesture while saying ""jan. ken. pon,"" corresponding to the names of three items that name its English iteration. ANSWER: rock, paper, scissors [accept in any order; accept Rochambeau or Roshambo] [10m] The earliest ken games are named for this city, where they were brought from China. During the Tokugawa Shogunate, Dutch books were traded in this city and nearby Dejima. ANSWER: Nagasaki [10h] Tora-ken is a ken game that uses the names of a tiger, this person, and his mom. This Japanese-born Ming Dynasty general, who titles a 1715 play, defeated Dutch outposts to take control of Taiwan. ANSWER: Koxinga [or Zheng Chenggong] <Lalit Maharjan, History - World - Asian> ~24892~ <Editor: Noah Sheidlower>"
2655122489,test,"Oscar Niemeyer (""NEE-my-er"")",Fine_Arts:Architecture,"10. Because this architect couldn't get a visa due to his Communist leanings, Yale hired Louis Kahn instead. For 10 points each: [10m] Name this architect who included both a chapel and a heliport in his building for a head of state, the Palácio da Alvorada, in a modernist city whose grid resembles an airplane. ANSWER: Oscar Niemeyer (""NEE-my-er"") [or Oscar Ribeiro de Almeida Niemeyer Soares Filho] [10e] Niemeyer designed a hyperboloid cathedral in this planned Latin American capital. ANSWER: Brasilia [10h] Meanwhile, Kahn improved on the low lighting of his Richards Medical labs with the floor-to-ceiling glass walls of a research institute designed for and named after this man with a prominent paved plaza in La Jolla (""HOY-uh""), California. ANSWER: Jonas Salk [accept Salk Institute for Biological Studies] <Michael Bentley, Fine Arts - Architecture> ~24736~ <Editor: Ganon Evans>"
1179106122,test,New Zealand,"History:Cross,_Historiography,_and_Miscellaneous","11. Warriors in this modern-day country once constructed a fake whale from dog skin to gain access to the hard-to-penetrate hill forts that decorated this country's landscape in the 19th century. For 10 points each: [10h] Name this country where the ""first fish,"" or the first person to be killed in a battle, would have their hearts cut out and offered to the gods. ANSWER: New Zealand [or Aotearoa] [10e] The pa hill forts were constructed by these native people of New Zealand. ANSWER: Maori [prompt on Polynesians] [10m] The rohe, the traditional boundaries of the Maori, were thrown into chaos during these conflicts in the early 19th century, named for a newly introduced type of weapon. ANSWER: Musket Wars <Michael Bentley, History - Cross, Historiography, and Miscellaneous> ~25083~ <Editor: Michael Bentley>"
2161376225,test,Othello,Literature:British,"12. Ira Aldridge was the first Black actor to depict this character on a London stage. For 10 points each: [10e] Name this ""Moor of Venice"" who titles a tragedy by William Shakespeare. ANSWER: Othello [or Othello; the Moor of Venice] [10h] Aldridge was nicknamed the ""African"" Roscius, a Roman actor who names a history of Restoration comedy commissioned by a holder of this title. Richard Burbage, who premiered as Othello, was part of an acting troupe named for this title and later the King at the Globe Theatre. ANSWER: Lord Chamberlain [or Lord Chamberlain of the Household; accept Lord Chamberlain's Men; accept King's Chamberlain; prompt on Chamberlain] [10m] Aldridge smoked a pipe during his death scene while starring as Oroonoko in a Thomas Southerne play adapted from a novel by this author. This Restoration playwright wrote The Rover.  ANSWER: Aphra Behn [or Astraea] <Ganon Evans, Literature - British - Drama> ~24929~ <Editor: Jaimie Carlson>"
986596719,test,Scotus,RMP:Philosophy,"13. Contemporaries gave this epithet to a 9th-century philosopher who signed his translations of Pseudo-Dionysius as ""Eriugena,"" (""air-YOO-juh-nuh"") or ""Irish-born,"" and had the first name John. For 10 points each: [10m] Name this epithet also given to the later philosopher John Duns as a reference to his nationality. ANSWER: Scotus [or the Scot; accept John Duns Scotus; accept John Scotus Eriugena or John Scotus Erigena or Johannes Scottus Eriugena] [10h] In De Divisione Naturae, John Scotus Eriugena argued that God can only be described as ""more-than-good"" or ""more-than-eternal,"" exemplifying this approach to theology practiced by Maimonides. ANSWER: apophatic theology [or negative theology] [10e] St. Augustine influenced John Scotus Eriugena's argument that this faculty exists in spite of predestination. Hard determinists deny this faculty's existence. ANSWER: free will [or freedom of the will] <Forrest Weintraub, RMP - Philosophy> ~24700~ <Editor: Aum Mundhe>"
