Question ID,Fold,Answer,Category,Text
3021238010,test,"tritium (""TBR"" is ""tritium breeding ratio."")",Science:Physics,"13. Whether this isotope achieves self-sufficiency depends on the TBR. This isotope is the desired product of lithium breeding blankets. This is the lightest isotope that can be studied with liquid scintillation counting. Neutron generators can use either zero or one atoms of this isotope. This isotope is the lighter of two atoms that are produced from upper-atmosphere collisions of nitrogen-14 and a fast neutron. This is the heaviest isotope that is central to the pellets in (*) inertial confinement reactors. This isotope, which has a half-life of 12 years, undergoes beta-minus decay into helium-3. This isotope has two neutrons and one proton. For 10 points, name this isotope that is one dalton heavier than deuterium. ANSWER: tritium [or hydrogen-3 or H-3 or 3H or T; reject just ""hydrogen""] (""TBR"" is ""tritium breeding ratio."") <Rohan Kher, Science - Physics> ~30059~ <Editor: David Bass>"
2196359954,test,Anne Frank (The Ghost Writer is by Philip Roth.),Literature:European,"14. This author remarked that a fountain pen was ""cremated, just as I would like to be"" after accidentally melting it in a stove. The narrator imagines that this real-life author of Cady's Life emigrated to study under E. I. Lonoff in the novel The Ghost Writer. A work by this author describes potatoes being urinated on by the cat Mouschi (""MOOS-ghee""). Meetings with ""Hello"" Silberberg are described early in a work by this author that was preserved by (*) Miep Gies (""meep khees""), and which used pseudonyms for the dentist Mr. Düssel and the van Daans. This author described how her sister Margot being called up prompted them to live with their father Otto in a ""secret annex."" For 10 points, name this author of The Diary of a Young Girl. ANSWER: Anne Frank [or Annelies Marie Frank] (The Ghost Writer is by Philip Roth.) <Sean Farrell, Literature - European - Other> ~29687~ <Editor: Joseph Krol>"
4116217730,test,boxing,"History:Cross,_Historiography,_and_Miscellaneous","15. Jewish athlete Daniel Mendoza gained fame in this sport in 18th century England. Tex Rickard capitalized on the 1920 Walker Law legalizing this sport in New York. A star in this sport triggered 1910 race riots and was arrested for violating the Mann Act with Lucille Cameron. Eva Braun was obsessed with a star of this sport named (*) Max Schmeling. John Graham Chambers authored rules for this sport more commonly named for the Marquess of Queensberry. Mobutu Sese Seko hosted a 1974 match in this sport in Zaire. Black champions in this sport include Jack Johnson and an athlete who struggled to get reporters to not call him by his ""slave name"" of Cassius Clay. For 10 points, name this sport of Muhammad Ali. ANSWER: boxing [or prizefighting or pugilism; accept heavyweight boxing; prompt on fighting] <Michael Bentley, History - Cross, Historiography, and Miscellaneous> ~30119~ <Editor: Michael Bentley>"
1254807423,test,the Ancient Mariner,Literature:British,"16. This character sees men with ""stony eye-balls"" lift their right hands glowing like torches, in a passage later removed from a collection. An author coined the term ""suspension of disbelief"" while recalling his creation of this ""bright-eyed"" man in the Biographia Literaria. This man meets a Pilot and a Hermit in a work where his ""life-blood seemed to sip"" after a ""Night-mare"" with (*) ""skin...white as leprosy"" wins a dice game. A poem's narrator tells this ""gray-beard loon"" that he fears his ""glittering eye."" This man blesses water snakes and tells the Wedding-Guest how he saw ""Water, water every where, / Nor any drop to drink."" For 10 points, what title man shoots an albatross in a ""Rime"" by Samuel Taylor Coleridge? ANSWER: the Ancient Mariner [accept ""The Rime of the Ancient Mariner""; prompt on the Mariner] <Kevin Wang, Literature - British - Poetry> ~29804~ <Editor: Jaimie Carlson>"
2956917683,test,Protestants,Social_Science:Sociology,"17. These people's overrepresentation in the Royal Society led to the development of modern science, according to the Merton thesis. A book titled for these people claims that the ""philosophy of avarice,"" exemplified by Ben Franklin's claim that ""time is money,"" employs the notion of a ""sacred calling."" A behavior being more common among these people was the first ""social (*) fact"" to be described. Due to weaker social integration, Émile Durkheim claimed these people are more likely to commit suicide. The ""iron cage of rationality"" was theorized in a book arguing that the ""spirit of capitalism"" derives from these people's exaltation of work. For 10 points, Max Weber theorized the ""ethic"" of what religious denomination? ANSWER: Protestants [accept specific denominations like Puritans, Lutherans, or Calvinists; accept The Protestant Ethic and the Spirit of Capitalism; accept Die protestantische Ethik und der Geist des Kapitalismus; prompt on Christians; prompt on religious people until ""religious""] <Forrest Weintraub, Social Science - Sociology> ~30574~ <Editor: Joseph Chambers>"
4206958837,test,Obama family,Fine_Arts:Painting,"18. A member of this family wears a turquoise outfit designed by Jason Wu and sits on a red sofa in a painting by Sharon Sprung. An artist copied a Manny Garcia photo for an artwork of a member of this family with a hidden ""obey"" star. A member of this family sits against a sky-blue background in a flowing print dress compared to Gee's (“jee’s”) Bend quilts in a 2018 greyscale portrait of her by (*) Amy Sherald. Jasmine flowers symbolize the birth state of a member of this family as he sits surrounded by shrubbery in a painting in the National Portrait Gallery. A member of this family is portrayed in red, beige, and blue in the ""Hope"" poster. For 10 points, Kehinde Wiley created a presidential portrait for what family's patriarch Barack? ANSWER: Obama family [or the Obamas; accept Barack Hussein Obama II or Michelle LaVaughn Robinson Obama; prompt on Michelle Robinson by asking ""what is her married surname?""] <Steven Yuan, Fine Arts - Painting - 1945+> ~30592~ <Editor: Ganon Evans>"
4226540621,test,Eleanor of Aquitaine,History:European,"19. Walter Map's writings contributed to a ""black legend"" about this non-Spanish ruler, which was later contradicted by ""golden myths"" promoted by Amy Kelly. This ruler was blamed for a defeat at Mount Cadmus during a campaign in support of Raymond of Antioch. This ruler was put under house arrest after supporting a rebellion led by Henry the Young King. During the Third Crusade, Leopold of (*) Austria captured this ruler's son, after which she raised ransom money. On the basis of consanguinity, this ruler annulled her marriage to Louis VII before marrying Henry II of England. A ""court of love"" at Poitiers (""pwaht-YAY"") was maintained by, for 10 points, what noblewoman who hailed from southwestern France? ANSWER: Eleanor of Aquitaine [accept Aliénor d'Aquitaine or Éléonore d'Aquitaine; prompt on Eleanor] <Cole Hartung, History - European - Middle Ages> ~30012~ <Editor: Noah Sheidlower>"
2298197991,test,Turing machines,Science:Math_and_Computer_Science,"20. A limit on these objects was proven in 2024 by an anonymous contributor to b·b·challenge, which seeks to solve a class of problems about these objects that Tibor Radó introduced. Rice’s theorem can be stated in terms of the inability of these objects to ""recognize"" non-trivial properties. The utility of these objects is described in the typical formulation of a conjecture co-named for (*) Alonzo Church. Busy beavers are a case of these objects, which are often contrasted with a less general class of ""finite-state"" objects that cannot write. These objects consist of cells read from an infinitely-long shifting tape. For 10 points, name these computational models named for a pioneering English computer scientist. ANSWER: Turing machines [accept busy beavers before read; prompt on computer programs or effective methods or effective procedures; prompt on computers before “computational” is read] <Lalit Maharjan, Science - Math and Computer Science> ~29662~ <Editor: David Bass>"
4223461419,test,ultraviolet,Science:Other_Science,"21. Because metals in the atmospheres of old stars strongly absorb radiation in this region of the electromagnetic spectrum, the spectra of elliptical galaxies have a distinctive ""break."" A feature in this region is created by cool gas clouds at many points along the line of sight to a quasar. Star formation is the dominant source of radiation in this region that contains the (*) Lyman-alpha line. Blackbodies were erroneously assigned infinite radiative power in this region by the Rayleigh–Jeans law, resulting in this region's so-called ""catastrophe."" 315 and 400 nanometers bound the moderately dangerous ""A"" part of this region. For 10 points, the ozone layer absorbs what kind of radiation that causes sunburn? ANSWER: ultraviolet [or UV; accept ultraviolet A or UVA] (The lead-in refers to the 4000-angstrom break. The second sentence refers to the Lyman-alpha forest.) <Forrest Weintraub, Science - Other Science> ~29653~ <Editor: David Bass> NSC 2025 - Round 08 - Bonuses"
3368209710,test,"Melencolia I (""one"")",Fine_Arts:Painting,"1. In this artwork, a polyhedron sits next to a building decorated with a magic square, which includes this artwork’s creation date of 1514. For 10 points each: [10m] Name this engraving whose central angel rests her head in her hand while surrounded by woodcutting tools. ANSWER: Melencolia I (""one"") [prompt on Melancholy] [10e] A painting by Jacopo de' Barbari (“ya-KO-po day bar-BAR-ee”) may have inspired the polyhedron in this German artist's Melencolia I, one of his ""master prints"" whose others include Knight, Death, and the Devil. ANSWER: Albrecht Dürer [10h] This other artist created a tile mosaic of a stellated dodecahedron for the Basilica of St. Mark. This artist depicted dogs disappearing into a dark background in his massive The Hunt in the Forest. ANSWER: Paolo Uccello (""oo-CHELL-oh"") <Ganon Evans, Fine Arts - Painting - European to 1600> ~25520~ <Editor: Ganon Evans>"
1458679244,test,Arthur Conan Doyle,Literature:British,"2. Identify the following about Lost World fiction, for 10 points each. [10m] Perhaps the seminal work in the genre is The Lost World, a book by this author where Professor Challenger and the reporter Edward Malone visit a land of dinosaurs in South America.  ANSWER: Arthur Conan Doyle [10h] Allan Quatermain finds treasure inside a mountain in this author's novel King Solomon's Mines. This author's enormously popular Lost World boys' novels include She. ANSWER: H. Rider Haggard [or Henry Rider Haggard] [10e] The crew of the U-33 encounter dinosaurs on Caprona in The Land That Time Forgot, a novel by Edgar Rice Burroughs, who is probably best known for creating this character. This character falls in love with Jane Porter and is raised by Kala and other great apes in the African jungle. ANSWER: Tarzan [or John Clayton II or Viscount Greystoke; prompt on John] <Michael Bentley, Literature - British - Other> ~23754~ <Editor: Jaimie Carlson>"
1337883909,test,green,Science:Other_Science,"3. Mankin et al. 2017 describes a ""curious case"" of simultaneously increasing dryness and this property. For 10 points each: [10e] Name this property of vegetation. This color is generically used to describe climate-friendly efforts. ANSWER: green [accept word forms like greenness or greener or greening] [10h] Mankin et al. measures dryness with PDSI, which they criticize as overly reliant on measurements of P·E·T, or the ""potential [this process]."" This process is the combination of all processes by which water enters the atmosphere. ANSWER: evapotranspiration [10m] Greening may increase dryness by preventing this process, which is a primary driver of eutrophication. This major source of soil erosion occurs when the soil is saturated with water. ANSWER: surface runoff [or terrestrial runoff; prompt on overland flow] <David Bass, Science - Other Science> ~25570~ <Editor: David Bass>"
3580044992,test,horses,Social_Science:Anthropology,"4. This is the first of three nouns to title a David Anthony book whose first chapter discusses a ""mother language."" For 10 points each: [10e] Name these work animals. Anthony credits these animals with forming a ""steppe bridge,"" allowing herders to travel great distances across Europe and Asia. ANSWER: horses [10h] Anthony's work revised this hypothesis associated with Marija Gimbutas. This hypothesis, named for burial mounds, holds that Proto-Indo-Europeans originated in the Pontic steppe. ANSWER: Kurgan hypothesis [10m] A less-popular hypothesis developed by Colin Renfrew claims that Proto-Indo-Europeans came from this region. The archaeological site Göbekli Tepe is located in this region. ANSWER: Anatolia [accept Turkey or Türkiye; accept Asia Minor; accept Turkish Asia; prompt on Asia] <Joseph Chambers, Social Science - Anthropology> ~25784~ <Editor: Joseph Chambers>"
2759894260,test,Maasai,"History:Cross,_Historiography,_and_Miscellaneous","5. Identify the following about African conflicts in Britain's Edwardian Age, for 10 points each. [10m] The British punished the Nandi by handing over 10,000 of their cattle to these people. These traditionally pastoral people of Kenya and Tanzania subsisted almost entirely on the blood, meat, and milk of their cows. ANSWER: Maasai [or Wamasai] [10e] Ekumeku guerillas clashed with British forces in the forests of this modern-day country. The British policy of indirect rule in this modern-day country delegated some power to Yoruba Obas. ANSWER: Nigeria [or Federal Republic of Nigeria] [10h] A leader of these people named Muhammad Abdullah Hassan earned the nickname the ""Mad Mullah"" for his wars against the British. These people belong to kinship groups called reer. ANSWER: Somali [or Soomaalida; prompt on Somalians] <Michael Bentley, History - Cross, Historiography, and Miscellaneous> ~25089~ <Editor: Michael Bentley>"
339748164,test,Parma,Geography:Europe,"6. This city lends its name to ""violets,"" a fizzy British candy that looks like a Smartie. For 10 points each: [10m] Name this Italian city northwest of Bologna in the Emilia-Romagna region that also lends its name to a type of prosciutto and cheese. ANSWER: Parma [accept Parmesan cheese] [10e] The Madonna della Steccata in Parma was constructed using Bramante’s initial design for a basilica named for this saint, also the namesake of a large square that surrounds the Vatican Obelisk in Vatican City. ANSWER: Saint Peter [accept Saint Peter’s Basilica or Saint Peter’s Square; or Peter the Apostle; or Simon Peter; or Simeon; or Simon; or Cephas] [10h] A giant museum complex in Parma built by Ottavio Farnese (""far-NAY-zay"") derives its name from this type of activity. A fronton is used in some Basque versions of this activity. ANSWER: ball game [or playing a ball game; accept pelota or Pilotta or Complesso monumentale della Pilotta; prompt on game or sport with “involving what kind of object?”] <Michael Bentley, Geography - Europe> ~22859~ <Editor: Michael Bentley>"
1055528685,test,Vedas,RMP:Hinduism,"7. The six central disciplines of studying these texts include vyākarana (""VYAH-kuh-ruh-nuh""), jyotiṣa (""jyo-TEE-shuh""), and śikṣā (""shick-SHAH""). For 10 points each: [10e] Name these four Sanskrit scriptures foundational to Hinduism including ones whose names start with ""Atharva"" and ""Rig."" ANSWER: Vedas [accept Rigveda or Atharvaveda; accept Vedanga] [10m] Kalpa is an especially important part of the Vedanga disciplines for discussing these 19 texts that comment on the Samhita rituals detailed in the Vedas. ANSWER: Brahmanas [or Brāhmanam] [10h] The Brahmanas and the Vedas are both classified under one of these two similar-sounding terms while texts like the Puranas are classified as the other. One of these two Sanskrit terms refers to the written and remembered, while the other refers to ""that which is heard."" Name either. ANSWER: smriti (""SMUR-tee"") OR shruti [accept smrti or smruti in place of ""smriti""] <Sinecio Morales, RMP - Hinduism> ~25566~ <Editor: Sinecio Morales>"
4278682402,test,barbarians,Literature:European,"8. In Keeley and Sherrard's translation, these people are said to be ""bored by rhetoric and public speaking."" For 10 points each: [10m] A Constantine Cavafy poem is about a city expecting the arrival of what title people, whom the poem calls ""a kind of solution""? ANSWER: barbarians [or barbaroi or barbaros; accept ""Waiting for the Barbarians"" or ""Perimenontas tous Barbarous""] [10e] Cavafy wrote ""Waiting for the Barbarians"" in this language. An ancient poem in this language inspired Cavafy's poem ""Ithaka."" ANSWER: Greek [or Ellinika or Hellenike; accept Modern Greek or Ancient Greek] [10h] Another Cavafy poem tells this historical figure ""say goodbye to her, to"" a city ""you are losing."" That poem is titled ""The God Abandons"" this historical figure. ANSWER: Marc Antony [or Marcus Antonius; accept ""The God Abandons Antony"" or ""The God Forsakes Antony"" or ""Apoleipein O Theos Antonion""] <Jaimie Carlson, Literature - European - Poetry> ~23312~ <Editor: Joseph Krol>"
2907095349,test,William Rowan Hamilton (The PDE is the Hamilton–Jacobi equation.),Science:Physics,"9. A function named for this scientist whose inputs are q, d-S-d-q, and time-equals-d-S-d-t. For 10 points each: [10h] Give the first namesake scientist of that nonlinear PDE, which can be solved to determine the action. This scientist’s “principle” is a statement of the principle of least action that can be written “d-S-d-q equals zero.” ANSWER: William Rowan Hamilton (The PDE is the Hamilton–Jacobi equation.) [10m] The action also equals the time integral of this quantity, which is named for a naturalized Frenchman and equals the difference of kinetic and potential energy. ANSWER: Lagrangian [prompt on L] [10e] In Hamiltonian mechanics, q is a vector of the ""generalized"" type of these quantities. Systems for these quantities include spherical, Cartesian, and polar. ANSWER: coordinates [accept generalized coordinates or spherical coordinates or Cartesian coordinates or polar coordinates; accept coordinate systems] <Forrest Weintraub, Science - Physics> ~24982~ <Editor: David Bass>"
4291729839,test,first Catilinarian oration,History:European,"10. The trainwreck film Megalopolis somehow featured some accurate Roman history. For 10 points each: [10h] Mayor Frank Cicero recites the opening lines of this speech, saying, ""How much longer will you abuse our patience?"" This speech was delivered at the temple of Jupiter Stator (""STAH-tore"") in 63 BC. A description is acceptable. ANSWER: first Catilinarian oration [accept answers that mention the first speech given against Catiline by Cicero; prompt on Cicero's speeches] [10m] Megalopolis features a character with this last name, in reference to a rich Roman with this cognomen. This Roman died after a defeat at Carrhae (""CAR-aye"") when the Parthians poured molten gold down his throat. ANSWER: Crassus [accept Hamilton Crassus III; accept Publius Licinius Crassus] [10e] Instead of being a politician and soldier, Catalina holds this occupation in the movie held by ancient Romans like Vitruvius, who crafted a guide for building projects. ANSWER: architect [or architectus] <Abhinav Rachakonda, History - European - Classical> ~24770~ <Editor: Noah Sheidlower>"
1260782334,test,Andrew Jackson,History:American,"11. A series of ""Hard Times Tokens"" was minted during this president's tenure. For 10 points each: [10e] Name this president mocked by those Tokens, whose passage of the Specie Circular contributed to the Panic of 1837 under his successor, Martin van Buren. ANSWER: Andrew Jackson [10m] During this election year, coins bearing slogans criticizing one candidate's support for Free Silver were minted by the other's campaign manager, Mark Hanna. ANSWER: Election of 1896 [prompt on 96] [10h] This politician was dubbed the ""Sage of Chappaqua"" by a token distributed during his campaign. The quote ""If I could save this union without freeing any slave, I would do it!"" comes from a letter by Abraham Lincoln to this politician. ANSWER: Horace Greeley <Cole Hartung, History - American - Pre-1865> ~24630~ <Editor: Noah Sheidlower>"
1724393170,test,men,Fine_Arts:Ballet/Dance,"12. These dancers perform upwards of three pirouettes at a time because they usually spin on the ball of the foot. For 10 points each: [10h] Name this type of dancer, who almost exclusively perform tour de l'air (“toor deh leh air”). These dancers typically travel across the stage instead of performing a fouetté (""fou-eh-TAY"") turn. ANSWER: men [or males or boys or guys or other synonyms for men; or danseur or ballerino; prompt on ballet dancers; reject ""ballerina""] [10m] This dancer was one of the first men to perform the entrechat (""on-truh-SHA"") six in his performances for the Ballet Russes (""roose""). The role of Petrushka was written for this dancer, who choreographed the Rite of Spring and Prelude to the Afternoon of a Faun. ANSWER: Vaslav Nijinsky [or Vaslav Fomich Nijinsky; or Vatslav Fomich Nizhinsky] [10e] Examples of these objects worn by male ballet dancers usually don't have a box intended to support the toes during en pointe (""awn pwant""). ANSWER: shoes [or pointe shoes; or ballet slippers; prompt on footwear] <Ganon Evans, Fine Arts - Ballet/Dance> ~25571~ <Editor: Ganon Evans>"
1875184981,test,time travel,Literature:American,"13. In Octavia Butler's novel Kindred, Dana rescues a boy from drowning after doing this action for the first time, and loses an arm after performing it to return home. For 10 points each: [10e] Name this action that allows Dana to meet her ancestors, including the slave owner Rufus. An H. G. Wells character meets the Morlocks and Eloi by performing this action.  ANSWER: time travel [accept word forms such as time traveling; accept answers indicating the ability to go back in time or go to the future or go to the past or to manipulate space-time; prompt on The Time Machine by asking ""what is the action performed?""] [10h] Shock collars control slaves in the second of two Butler novels titled as works of this type. In those novels whose titles begin with this word, Lauren brings the Earthseed religion while traveling through a dystopian California.  ANSWER: parables [accept Parable of the Sower or Parable of the Talents or Parable duology] [10m] Butler was mentored by an author with this surname who penned ""I Have No Mouth, and I Must Scream."" Another author with this surname created the dying Adam Sunraider in his novel Juneteenth. ANSWER: Ellison [accept Harlan Jay Ellison or Ralph Waldo Ellison] <Kevin Wang, Literature - American - Long Fiction> ~24705~ <Editor: Jaimie Carlson>"
1106114907,test,Muhammad,Other:Other_Academic_and_General_Knowledge,"14. This man's house is said to have contained cushions decorated with images of birds. For 10 points each: [10e] Identify this prophet whose house in Medina inspired all subsequent mosque architecture. ANSWER: Muhammad [or Mohammed; or the Prophet Muhammad, peace be upon him] [10h] The Prophet's Mosque, built on the site of Muhammad's house in Medina, was the first building in the Arabian Peninsula to have this feature added to it. Hawaii's Iolani Palace had this feature five years before Benjamin Harrison added it to the White House. ANSWER: electric lighting [accept electricity; prompt on lighting] [10m] Many Islamic heritage sites in Medina were destroyed in the early 19th century by followers of this conservative religious movement, whose founder allied with Muhammad bin Saud in the 18th century. ANSWER: Wahhabism [al-Wahhābiyya] <Michael Bentley, Other - Other Academic and General Knowledge> ~25063~ <Editor: Michael Bentley>"
