Question ID,Fold,Answer,Category,Text
1205402391,test,Tosca,Fine_Arts:Opera,"11. Angela Gheorghiu (""g'YORR-g'yoo"") interrupted a tenor encore in a 2024 performance of this opera to say, ""It's a performance. It's not a recital. Respect me."" A spinto tenor remembers ""sweet kisses, languorous caresses"" in an aria from Act III of this opera that begins with a wistful clarinet solo. In Act I of this opera, that tenor describes the ""contrasting beauties"" of his lover and of a blonde woman he (*) painted as Mary Magdalene. This opera's title soprano gives a safe-conduct pass to the singer of ""Recondita armonia"" and ""E lucevan le stelle"" (""ay loo-CHAY-von lay STELL-ay""). In this opera, Baron Scarpia orders a firing squad to execute Mario Cavaradossi. For 10 points, name this Puccini opera that ends with the title diva jumping off the Castel Sant'Angelo. ANSWER: Tosca <Forrest Weintraub, Fine Arts - Opera> ~29588~ <Editor: Ganon Evans>"
4116428069,test,phase,Science:Physics,"12. ""[This word] mixing"" is a process in which trajectories in non-linear dynamical systems separate linearly, rather than exponentially. This first word in the name of a two-n-dimensional object central to Hamiltonian mechanics is synonymous with ""complex argument."" In classical mechanics, graphs of momentum versus position that are spanned by the coordinates p-comma-q depict ""[this word] (*) space."" This word names the value that is multiplied by i in an exponential in solutions to physical systems. This word names a quantity that determines whether interference is destructive. For 10 points, give this word for an angle-like quantity denoted ""phi"" that describes an offset in the frequency of a wave. ANSWER: phase [accept phase space or phase diagram or phase factor or phase difference] <Forrest Weintraub, Science - Physics> ~29636~ <Editor: David Bass>"
22080679,test,earthquakes,History:World,"13. One of these events is commemorated in a ""Luminarie"" each December with lights designed by Valerio Festi. That event of this type contributed to a stock market panic that bankrupted Barings Bank. These events were historically visualized in a genre of art named for a catfish deity. Bonds issued in response to one of these events caused a 1927 financial panic that bankrupted many (*) zaibatsu. The Fukuda Village Incident was part of a massacre that followed one of these events. US Ambassador Cyrus Woods relocated to the Imperial Hotel following one of these events in 1923, in which some 10,000 Koreans were scapegoated and massacred. For 10 points, name these natural disasters that include the Great Kanto one. ANSWER: earthquakes [prompt on natural disasters until read] <Michael Bentley, History - World - Asian> ~30943~ <Editor: Noah Sheidlower>"
542301693,test,etymology,Social_Science:Linguistics,"14. It's not anthropology, but the imaginary language Bongo-Bongo is most often used to conceptualize this subfield that titles the magnum opus of Isidore of Seville. This subfield studies rebracketing, in which sets of morphemes are misdivided to yield erroneous results. Scholars within this subfield put asterisks at the beginning of certain words to indicate that they are (*) reconstructions. This subfield partially names a phenomenon in which foreign or unfamiliar words are altered to fit more common linguistic rules, its ""folk"" type. The comparative method of this subfield can deduce roots from groups of cognates. For 10 points, what subfield of linguistics studies the origin of words? ANSWER: etymology [accept folk etymology; prompt on historical linguistics; prompt on linguistics until read] <Abhinav Rachakonda, Social Science - Linguistics> ~30280~ <Editor: Joseph Chambers>"
1486853430,test,Günter Grass,Literature:European,"15. In a novel by this author, two art specialists fall in love while planning a ""Cemetery of Reconciliation."" A ""scuttling"" structure inspired the title of a novel by this author in which a torpedo hits an ocean liner just before the birth of Paul Pokriefke (""powl poh-KREEF-kuh""). This author's late novels include The Call of the Toad and Crabwalk. In a novel by this author, a man fishes for eels near the protagonist's (*) ""presumptive fathers"" Alfred and Jan (""yan"") Bronski. Cat and Mouse and Dog Years end a trilogy by this author, whose first novel describes a boy who prefers to use a third birthday gift rather than speak as he grows up under the Nazi regime. For 10 points, what author wrote about Oskar Matzerath (""MAT-zuh-rat"") in The Tin Drum? ANSWER: Günter Grass [or Günter Wilhelm Grass] <Joseph Krol, Literature - European - Long Fiction> ~29794~ <Editor: Joseph Krol>"
3039928878,test,Ionia,History:European,"16. A religious ""League"" in this region was tied together by a festival held at the Panionium sanctuary. A naval fleet composed of manpower from Lesbos and this region was defeated at the Battle of Lade (""LAH-day"") by opposing forces, possibly led by Datis. This region, which names the first school of pre-Socratic philosophy, houses a city home to A·nax·i·man·der and (*) Thales (""THAY-leez""). An architectural practice named for this region is topped with a design containing two spiral elements above the shaft. Revolts in this region were the first major conflict of the Greco–Persian wars. Along with ""Doric"" and ""Corinthian,"" this region names an order of classical columns. For 10 points, what region shares its name with a sea to the west of the Greek mainland? ANSWER: Ionia [accept Ionian League; accept Ionian School; accept Ionian Revolt; accept Ionic order; accept Ionian Sea; prompt on Miletus or other cities in Ionia by asking ""what larger ancient region was that a part of?""; prompt on Anatolia or Asia Minor] <Lalit Maharjan, History - European - Classical> ~29749~ <Editor: Noah Sheidlower>"
3966123682,test,regular,Science:Math_and_Computer_Science,"17. This adjective describes spaces in which any closed subset C and any point not in C can be separated by neighborhoods. Kolmogorov spaces described by this adjective are Hausdorff because they obey the separation axiom T3. n-dimensional objects described by this adjective are determined by length-n-minus-one Schläfli symbols. Symmetries of objects described by this adjective compose dihedral groups. Uniform (*) tilings consist of shapes described by this adjective. The golden ratio gives the diagonal-to-side length ratio of pentagons described by this adjective. For 10 points, give this adjective that describes the faces of platonic solids, which are polygons whose angles and side lengths are all equal. ANSWER: regular <David Bass, Science - Math and Computer Science> ~29619~ <Editor: David Bass>"
727574670,test,"Antonín Dvořák (""d'VORE-zhahk"")",Fine_Arts:Music,"18. A flute solo near the start of this composer's eighth symphony imitates birdsong with the repeated motif ""D, short B, E, short B."" A fanfare for two trumpets opens the last movement of this composer's G major eighth symphony. A symphony by this composer influenced the first symphonies of Florence Price and Amy Beach. The motif ""F, short A-flat, long A-flat"" from a slow symphonic movement by this composer was inspired by (*) Harry Burleigh's singing; that symphony's scherzo was inspired by The Song of Hiawatha. An English horn solo in the Largo of this composer's ninth symphony inspired the faux-spiritual ""Goin' Home."" For 10 points, what Czech composer moved to Spillville, Iowa after completing the New World Symphony? ANSWER: Antonín Dvořák (""d'VORE-zhahk"") [or Antonín Leopold Dvořák] <Sinecio Morales, Fine Arts - Music - Romantic> ~27868~ <Editor: Forrest Weintraub>"
3444607669,test,sumo (The film in the first line is A Sumo Wrestler's Tail.),RMP:World_Mythology,"19. A folk tale about a mouse who performs this activity after eating rice cakes inspired a Ghibli Museum-exclusive film. The Nihon Shoki credits Nomi no Sukune with the first instance of this activity while acting under Emperor Sunin, though the Kojiki instead partially credits the kami Takemikazuchi. The tate-gyoji (""TAH-tay GYOH-jee"") wield a large fan to judge this activity and are responsible for the Shinto rites performed for it, including pouring sake (""SAH-kay"") at four (*) inner corners. Purification rituals taken before this activity include rinsing the mouth with chikara-mizu or ""power water."" The dohyō-iri tradition before performing this activity involves walking around a ring-shaped area. For 10 points, name this national sport of Japan. ANSWER: sumo [or sumo wrestling; prompt on wrestling] (The film in the first line is A Sumo Wrestler's Tail.) <Lalit Maharjan, RMP - World Mythology> ~29605~ <Editor: Sinecio Morales>"
225013765,test,Farsi (The poem in the first line is the Bani Adam from Saadi's Gulistan; the unnamed poem in the third line is Ferdowsi's Shahnameh.),Literature:World_and_Miscellaneous,"20. A poem in this language states, ""The sons of Adam are limbs of each other"" and is inscribed in the United Nations building. Seven principal voices are used in a 50,000-line poem in this language whose prologue describes an object that makes a ""crying sound"" after being separated from its bed. In a poem in this language, a character realizes he killed his son after seeing a jewel on his arm. That man rides the stallion (*) Rakhsh and was saved at birth by the simurgh. A poem in this language of the Masnavi begins with a command to ""AWAKE!"" and consists of AABA rhyme scheme quatrains. For 10 points, what language was used to describe how the ""Moving Finger writes; and, having writ, Moves on"" in Omar Khayyam's Rubáiyát? ANSWER: Farsi [or Persian] (The poem in the first line is the Bani Adam from Saadi's Gulistan; the unnamed poem in the third line is Ferdowsi's Shahnameh.) <Kevin Wang, Literature - World and Miscellaneous> ~29723~ <Editor: Jim Fan>"
1071895467,test,Wuthering Heights,Literature:British,"21. A man in this novel dreams about Jabez Branderham, who preaches a sermon with 491 sections. In this novel, a man sees a name graffitied on a wall with three different last names. In this novel, a man says he was ""thrown into the company of a most fascinating creature: a real goddess"" before admitting he’s talking about a dog, whose family promptly attacks him. In this novel’s beginning, a man meets (*) Zillah and the ""vinegar-faced"" servant Joseph, and sees a ghost wailing ""I’d lost my way on the moor!"" In this novel’s frame story, the housekeeper Nelly Dean tells Mr. Lockwood a story about the history of Thrushcross Grange. For 10 points, name this novel about the doomed romance of Catherine Earnshaw and Heathcliff, by Emily Brontë. ANSWER: Wuthering Heights <Jaimie Carlson, Literature - British - Long Fiction> ~31302~ <Editor: Jaimie Carlson> NSC 2025 - Round 05 - Bonuses"
3135741508,test,drowning,RMP:World_Mythology,"1. Kappa are typically seen as reptilian kami who kill disrespectful humans in this manner. For 10 points each: [10e] Name this fate that befell all humans except Deucalion (""doo-KALE-yun"") and Pyrrha in a Greek myth analogous to the Biblical story of Noah. ANSWER: drowning [accept word forms such as being drowned; accept being flooded; prompt on dying or being killed] [10h] In this country, a mythical swamp monster called the Berberoka sucks water out of ponds to drown humans who come to grab dead fish. This country's myths include shapeshifters like the silagan and mandurugo among its aswang. ANSWER: the Philippines [or Republic of the Philippines or Republika ng Pilipinas] [10m] The tale of this ghost is widespread in Latin America, where it is said she can be heard mourning her drowned children near bodies of water, bringing death and misfortune to those who hear her. ANSWER: La Llorona (""yoh-ROH-nah"") [accept the Crying Woman or the Weeping Woman or the Wailing Woman or the Wailer] <Sinecio Morales, RMP - World Mythology> ~25510~ <Editor: Sinecio Morales>"
2165914928,test,Narnia,Literature:World_and_Miscellaneous,"2. Susanna Clarke has ascribed the statues in Piranesi to various sources, including one based on Mr. Tumnus, a faun from this location. For 10 points each: [10e] Name this world depicted in a set of ""Chronicles"" including The Lion, the Witch and the Wardrobe. ANSWER: Narnia [accept Chronicles of Narnia] [10m] Piranesi was also influenced by the ideas of Owen Barfield, a member of the informal literary group called the Inklings, which was founded by C.S. Lewis and this other author. ANSWER: J.R.R. Tolkien [10h] The real-life 18th-century artist Piranesi was referenced in this first novel by Susanna Clarke, whose two title characters are magicians in Napoleonic-era England. ANSWER: Jonathan Strange and Mr. Norrell <Sinecio Morales, Literature - World and Miscellaneous> ~25538~ <Editor: Jim Fan>"
1582746153,test,Catherine of Aragon,History:European,"3. This woman stopped making shirts for her husband when her replacement, Anne Boleyn, ordered that deliveries of linen to her castle be stopped. For 10 points each: [10e] Name this Spanish first wife of Henry VIII. ANSWER: Catherine of Aragon [prompt on Catherine] [10h] A Venetian ambassador wrote about Henry's ""fair skin glowing through a shirt of the finest texture"" after watching this activity. Anne Boleyn was summoned from watching this activity and placed in the Tower of London. ANSWER: tennis [or real tennis; reject ""lawn tennis""] [10m] Henry executed Anne Boleyn a year after he suffered a head injury in this activity that left him unconscious for two hours. Henry II of France was killed after an injury during this activity. ANSWER: jousting [or competing in a tournament; prompt on horseback riding or riding] <Michael Bentley, History - European - 1500-1900> ~24942~ <Editor: Noah Sheidlower>"
1427478350,test,granular materials,Science:Physics,"4. The small features that cover the surface of the Sun are named for their resemblance to these materials. For 10 points each: [10h] Name these materials that form mounds that collapse when above the angle of repose, which equals the arctangent of the coefficient of friction. ANSWER: granular materials [accept solar granules; prompt on grains] [10e] A ""granular"" analog of this process causes large particles to rise in the Brazil nut effect. The main modes of heat transfer are conduction, radiation, and this process. ANSWER: convection [accept granular convection] [10m] With ""convection,"" this word describes moving bodies of fluid such as solar granules. Circulation in the Earth's atmosphere occurs within structures named for this word and ""Hadley,"" ""Ferrel,"" or ""polar."" ANSWER: cells [accept convection cells or Hadley cells or Ferrel cells or polar cells] <Forrest Weintraub, Science - Physics> ~24977~ <Editor: David Bass>"
4202729947,test,peanuts,Fine_Arts:Jazz,"5. A rumba craze surrounding Cuban music in 1930s America began with a son-pregon (""sohn-pray-gohn"") by Moisés Simons (""moy-SAYSE see-MOHNS"") named for a seller of this good. For 10 points each: [10h] Name this good whose name is sung on alternating low and high Fs in a 1941 song later used as its artist’s presidential campaign slogan. ANSWER: peanuts [accept ""Salt Peanuts; accept maní or ""El manisero"" or ""The Peanut Vendor""] [10e] This jazz musician composed ""Salt Peanuts"" and pioneered Latin jazz in the United States with songs like ""Manteca."" This pioneer of bebop played a bent trumpet. ANSWER: Dizzy Gillespie [or Dizzy Gillespie; or John Birks Gillespie] [10m] This Italian-American pianist wrote songs based on Peanuts characters like ""Christmas Time Is Here"" and ""Linus and Lucy"" for a jazz album, which, after Kind of Blue, is the second best-selling ever. ANSWER: Vince Guaraldi [accept Vince Guaraldi Trio] <Forrest Weintraub, Fine Arts - Jazz> ~24509~ <Editor: Ganon Evans>"
138577311,test,one millimeter,Science:Other_Science,"6. This wavelength names the telescope array in Chile that initially reported phosphine in Venus's atmosphere. For 10 points each: [10h] Name this wavelength that, when multiplied by 2.9 kelvin, gives the constant in Wien's (""veen’s"") displacement law. ANSWER: one millimeter [or one mm; accept clear equivalents, like 0.1 centimeters or 0.1 cm or 0.001 meters or ten-to-the-negative-three m] [10m] Millimeter astronomy with ALMA detects this compound in interstellar gas via its 2.6-millimeter line. This diatomic compound consists of the third and fourth-most-abundant elements in the Milky Way. ANSWER: carbon monoxide [or CO] [10e] ALMA's 66 dishes are combined by being treated as one of these devices by the ALMA correlator. The Michelson–Morley experiment was performed with one of these devices, which are the ""I"" in ""LIGO."" ANSWER: interferometers [accept astronomical interferometers or Michelson interferometers or laser interferometers] <Forrest Weintraub, Science - Other Science> ~24590~ <Editor: David Bass>"
3258799946,test,Nikolai Vasilyevich Gogol,Literature:European,"7. This author wrote about students at a seminary in Kyiv in a tale from the collection Mirgorod. For 10 points each: [10e] Name this author born in modern-day Ukraine, who wrote ""The Nose"" and ""The Overcoat"" as well as the novel Dead Souls. ANSWER: Nikolai Vasilyevich Gogol [or Mykola Vasyliovych Hohol or Nikolai Vasilyevich Gogol-Yanovsky or Mykola Vasyliovych Hohol-Yanovskyi] [10h] In this aforementioned story from Mirgorod, a student is forced to pray over the body of the witch he has killed. The witch then summons this story's title creature, who is the king of the gnomes. ANSWER: ""The Viy"" (""vee"") [or ""Viy""] [10m] In Mirgorod, ""The Viy"" is followed by a ""tale"" of a ""quarrel"" between two people with this first name. A 19th-century author with this first name wrote Diary of a Superfluous Man and the collection A Sportsman's Sketches. ANSWER: Ivan (""ee-VAN"") [accept Ivan Sergeyevich Turgenev or ""The Tale of How Ivan Ivanovich Quarreled with Ivan Nikiforovich"" or ""Povest o tom, kak possorilsja Ivan Ivanovich s Ivanom Nikiforovichem""] <Juliet Mayer, Literature - European - Short Fiction> ~15066~ <Editor: Joseph Krol>"
431402606,test,prisoner's dilemma,Social_Science:Economics,"8. The Jackbox minigame Decisions Decisions features a variant of this game in which everyone survives if no one takes the money. For 10 points each: [10e] Name this game whose Nash equilibrium is reached when both captives defect. ANSWER: prisoner's dilemma [10h] The prisoner's dilemma arises because defection is a strategy described by this adjective. This adjective denotes strategies that improve a player's payoff regardless of other players' moves. ANSWER: dominant [accept dominance] [10m] In another game, participants secretly choose how many tokens to donate to a shared pot. It models the market for these namesake products, which are non-excludable and non-rival. ANSWER: public goods [or social good or collective good] <Abhinav Rachakonda, Social Science - Economics> ~25531~ <Editor: Joseph Chambers>"
2934460043,test,Túpac Amaru,History:World,"9. The execution of Antonio de Arriaga instigated a rebellion led by a man with this regnal name. For 10 points each: [10m] Give this two-word name of an indigenous Peruvian rebel leader who claimed descent from the final Sapa Inca. That Neo-Incan ruler with this regnal name was executed by the Spanish in 1572. ANSWER: Túpac Amaru [accept Túpaq Amaro] [10e] The first Túpac Amaru claimed descent from Atahualpa, who was executed by this Spanish conquistador, despite offering to pay his ransom with a room of gold. ANSWER: Francisco Pizarro [10h] Túpac Amaru II held this title given to the heads of ayllus (""AYE-loos""), which was the Andean equivalent of a title whose name is the Taíno (""tah-EE-no"") word for ""chieftain."" Name either title. ANSWER: kuraka OR cacique [accept curaca in place of ""kuraka""; accept kasike in place of ""cacique""] <Cole Hartung, History - World - Latin American> ~24650~ <Editor: Noah Sheidlower>"
56348025,test,sonata form,Fine_Arts:Music,"10. In major-key pieces in this form, a first theme in the tonic key is contrasted with a second theme in the dominant key. For 10 points each: [10m] Name this form used for the first movements of Classical symphonies and concertos. ANSWER: sonata form [or sonata-allegro form] [10e] Many of this composer's sonata form movements are monothematic since the second theme is a transposed version of the first theme, like in his symphony no. 104. This composer is considered the ""father of the symphony."" ANSWER: Franz Joseph Haydn [10h] This concerto's introduction immediately subverts the conventions of sonata form by modulating from G major to the distant key of B major. This concerto premiered in 1808 alongside its composer's Choral Fantasy. ANSWER: Ludwig van Beethoven's Piano Concerto No. 4 [prompt on Piano Concerto No. 4; prompt on Beethoven 4 by asking ""for which instrument?""] <Forrest Weintraub, Fine Arts - Music - Classical> ~24481~ <Editor: Forrest Weintraub>"
547219497,test,queens,Science:Biology,"11. A hypothesis assigns this namesake role to microbes that ""shoot the moon"" by becoming leaky helpers. For 10 points each: [10m] Give the namesake role of a hypothesis that characterizes evolution as perpetual and cyclic in order to explain sexual reproduction as a response to parasitism. ANSWER: queens [or Red Queen or Black Queen] [10h] Non-Black Queens evolve this trait that is contrasted with prototrophy. The ""one gene, one enzyme"" hypothesis arose from the study of strains of mold with this trait, which survive on supplemented minimal medium. ANSWER: auxotrophy [or auxotrophic] [10e] Evolution of auxotrophy decreases the length of this construct, the C-value. This construct is the collection of all genetic information in an organism. ANSWER: genome <David Bass, Science - Biology> ~24592~ <Editor: David Bass>"
764462641,test,tigers,Fine_Arts:Painting,"12. Korean hojakdo paintings depict magpies alongside goofy drawings of these other animals meant to satirize the ruling elite. For 10 points each: [10h] Name these animals, one of which cowers in a bush from a lightning strike in an Henri Rousseau painting sometimes titled Surprised! ANSWER: tigers [accept Siberian tigers; prompt on cats] [10m] In the 1800s, a Korean still-life craze centered on trompe l'oeil (""tromp loy"") still lifes of teapots and clocks along with these objects. Thousands of meaningless glyphs appear in a Xu Bing (""shoo beeng"") installation titled for one of these things. ANSWER: book [accept bookshelves or bookcases; accept chaek or chaekgeori; accept Book from the Sky; accept shu or Tianshu; reject ""scrolls""] [10e] A 17th-century ""Koreanization"" of this genre of painting away from Chinese subjects was led by Jeong Seon. Ink shan shui paintings in this genre in China depicted natural sites like rivers and mountains. ANSWER: landscapes <Ganon Evans, Fine Arts - Painting - World> ~25251~ <Editor: Ganon Evans>"
497649665,test,virtue rewarded,Literature:British,"13. This phrase titles an anonymous 1693 novel about an Irish princess that interpolates the tales of the Celtic princess Cluaneesha and of the Inca woman Faniaca. For 10 points each: [10h] Give this two-word subtitle of a novel in which the title teenage maid, Pamela, spurns her employer Mr. B's advances until he makes a proposal of marriage. ANSWER: virtue rewarded [accept Vertue Rewarded; or, the Irish Princess; accept Pamela; or, Virtue Rewarded] [10m] This author's Pamela; or, Virtue Rewarded is one of the first English novels. This author also wrote the epistolary novel Clarissa. ANSWER: Samuel Richardson [10e] This contemporary of Richardson reimagined Pamela as a prostitute who schemes to entrap Squire Booby into marriage in the parody Shamela. This author wrote Joseph Andrews and Tom Jones. ANSWER: Henry Fielding <Forrest Weintraub, Literature - British - Long Fiction> ~25219~ <Editor: Jaimie Carlson>"
591747486,test,crossdressing,History:American,"14. Answer the following about the feminist and labor activist Luisa Capetillo (""cah-puh-TEE-yoh""). For 10 points each: [10h] In 1915, Capetillo became notorious across the Caribbean after being arrested for performing this action in Havana. William J. Sharkey, a convicted murderer, earned notoriety for performing this action to escape prison. ANSWER: crossdressing [or equivalents like wearing pants or wearing mens' clothes or dressing as a man] [10m] Capetillo organized strikes among workers producing this good in Puerto Rico and Cuba. Hawaii allowed the US military to build a base at Pearl Harbor in exchange for lowering tariffs on this good. ANSWER: sugar [or sugarcane] [10e] At the 1908 AFL convention, Capetillo presented a motion advocating for this cause in Puerto Rico. In 1917, the Silent Sentinels picketed the White House to support this cause. ANSWER: women's suffrage [or equivalents like women's right to vote; or passing the 19th Amendment; prompt on suffrage or suffragette movement] <Jamie Burchett, History - American - 1865-1945> ~24816~ <Editor: Noah Sheidlower>"
